id,start_datetime_ist,corridor,zone,junction,event_cause_name,severity_score,requires_road_closure,resolution_hours,hour_ist,hour_sin,hour_cos,day_of_week,dow_sin,dow_cos,month,time_slot,is_peak_hour,is_weekend,is_holiday,latitude,longitude,distance_to_center_km,is_main_corridor,corridor_event_freq,zone_event_freq,junction_event_freq,event_cause_encoded,cause_base_severity,priority_encoded,is_planned,has_description,description_length,hist_closure_rate_cause,hist_closure_rate_corridor,avg_resolution_time_cause,cascade_probability,station_efficiency_score,rainfall_mm
FKID007287,2023-12-29T00:43:45,Non-corridor,East Zone 1,HopefarmJunction,vehicle_breakdown,2.0,0,,0,0.0,1.0,4,-0.4339,-0.901,12,3,0,0,0,12.9809935,77.7517739,16.892,0,0.3821,0.031,0.0012,13,2.0,0,0,1,91,0.0429,0.1211,0.98,0.0972,1.0,0.0
FKID007288,2023-12-29T01:05:01,ORR West 1,South Zone 2,KanakapuraRd-RingRdJunction,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,4,-0.4339,-0.901,12,3,0,0,0,12.9061826,77.5734235,9.324,1,0.0206,0.0433,0.0011,13,2.0,1,0,1,76,0.0429,0.0298,0.98,0.0947,1.0,0.0
FKID007289,2023-12-29T01:08:42,ORR West 1,South Zone 2,KanakapuraRd-RingRdJunction,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,4,-0.4339,-0.901,12,3,0,0,0,12.9060873,77.5733247,9.337,1,0.0206,0.0433,0.0011,13,2.0,1,0,1,70,0.0429,0.0298,0.98,0.0947,1.0,0.0
FKID007290,2023-12-29T01:21:06,Bellary Road 1,West Zone 2,MekhriCircle,vehicle_breakdown,2.76,0,0.14166666666666666,1,0.2588,0.9659,4,-0.4339,-0.901,12,3,0,0,0,13.010793,77.5835811,2.958,1,0.0747,0.0438,0.0078,13,2.0,1,0,0,0,0.0429,0.0541,0.98,0.1757,1.0,0.0
FKID007291,2023-12-29T01:43:36,Hosur Road,South Zone 2,GarebhavipalyaJunc,accident,8.28,0,,1,0.2588,0.9659,4,-0.4339,-0.901,12,3,0,0,0,12.8922964,77.6379726,11.481,1,0.0365,0.0433,0.0006,0,6.0,1,0,1,130,0.0301,0.057,0.81,0.4296,1.0,0.0
FKID007292,2023-12-29T02:01:10,CBD 2,Central Zone 2,IndianExpressJunction,vehicle_breakdown,2.76,0,,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,12.9841642,77.59721,0.352,1,0.0126,0.0761,0.0018,13,2.0,1,0,0,0,0.0429,0.068,0.98,0.1239,1.0,0.0
FKID007293,2023-12-29T02:29:49,Bannerghata Road,South Zone 2,HulimaveRd-BanneraghattaRdJunc,vehicle_breakdown,2.76,0,0.8383333333333334,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,12.8795839,77.5955709,11.955,1,0.0256,0.0433,0.0011,13,2.0,1,0,0,0,0.0429,0.0335,0.98,1.0,1.0,0.0
FKID007294,2023-12-29T02:38:10,Mysore Road,Central Zone 2,BangaloreBodyBuildersJunc,vehicle_breakdown,2.76,0,,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,12.9589692,77.5553342,5.404,1,0.0909,0.0761,0.0023,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.1878,1.0,0.0
FKID007295,2023-12-29T02:40:54,Mysore Road,Central Zone 2,BangaloreBodyBuildersJunc,vehicle_breakdown,2.76,0,0.705,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,12.9590142,77.5553685,5.398,1,0.0909,0.0761,0.0023,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.1878,1.0,0.0
FKID007296,2024-01-23T06:17:11,Non-corridor,Unknown,SiddapuraJunction,vehicle_breakdown,2.0,0,,6,1.0,0.0,1,0.7818,0.6235,1,4,0,0,0,12.9498102,77.5960911,4.146,0,0.3821,0.5787,0.0006,13,2.0,0,0,1,27,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID007297,2023-12-29T02:42:06,Mysore Road,Central Zone 2,BangaloreBodyBuildersJunc,vehicle_breakdown,2.76,0,0.6858333333333333,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,12.9588919,77.5553306,5.409,1,0.0909,0.0761,0.0023,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.1878,1.0,0.0
FKID007298,2023-12-29T02:45:35,Bellary Road 2,North Zone 1,JakkurCrossJunction,accident,8.28,0,0.28194444444444444,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,13.0765808,77.5927873,9.956,1,0.0464,0.0389,0.0022,0,6.0,1,0,0,0,0.0301,0.0317,0.81,0.3557,1.0,0.0
FKID007299,2023-12-29T03:22:45,Bannerghata Road,South Zone 2,BilekahalliJunc,vehicle_breakdown,2.76,0,,3,0.7071,0.7071,4,-0.4339,-0.901,12,4,0,0,0,12.8980191,77.6002747,9.916,1,0.0256,0.0433,0.0017,13,2.0,1,0,1,142,0.0429,0.0335,0.98,0.1772,1.0,0.0
FKID007300,2023-12-29T03:28:15,Mysore Road,West Zone 2,SatteliteBusStandJunc,vehicle_breakdown,2.76,0,0.035277777777777776,3,0.7071,0.7071,4,-0.4339,-0.901,12,4,0,0,0,12.9528883,77.5414517,7.029,1,0.0909,0.0438,0.0053,13,2.0,1,0,1,3,0.0429,0.1104,0.98,0.1179,1.0,0.0
FKID007301,2023-12-29T03:46:52,Non-corridor,Central Zone 2,AnandRaoJunction,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,4,-0.4339,-0.901,12,4,0,0,0,12.9815264,77.5752013,2.337,0,0.3821,0.0761,0.0009,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.1272,1.0,0.0
FKID007302,2023-12-29T03:56:25,Non-corridor,North Zone 1,GangammagudiJunc,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,4,-0.4339,-0.901,12,4,0,0,0,13.057388,77.5465627,9.475,0,0.3821,0.0389,0.0007,13,2.0,0,0,1,18,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID007303,2023-12-29T03:59:04,Old Airport Road,East Zone 1,Yemalur cross junc,protest,10.0,0,,3,0.7071,0.7071,4,-0.4339,-0.901,12,4,0,0,0,12.9558783,77.692525,11.02,1,0.0093,0.031,0.0005,8,8.0,1,0,1,1,0.4,0.0789,0.48,0.2342,1.0,0.0
FKID007304,2023-12-29T04:04:34,Non-corridor,Central Zone 2,Shivashankara circle,vehicle_breakdown,2.0,0,,4,0.866,0.5,4,-0.4339,-0.901,12,4,0,0,0,12.9568334,77.5746789,4.082,0,0.3821,0.0761,0.0006,13,2.0,0,0,1,101,0.0429,0.1211,0.98,0.1672,1.0,0.0
FKID007305,2023-12-29T04:19:50,ORR East 1,East Zone 1,Deverabeesanahalli-ORR Junc,vehicle_breakdown,2.76,0,,4,0.866,0.5,4,-0.4339,-0.901,12,4,0,0,0,12.9284294,77.6814336,11.326,1,0.0299,0.031,0.0018,13,2.0,1,0,1,3,0.0429,0.0738,0.98,0.2406,1.0,0.0
FKID007306,2023-12-29T04:36:53,Bannerghata Road,Central Zone 2,DairyCircle,vehicle_breakdown,2.76,0,0.3561111111111111,4,0.866,0.5,4,-0.4339,-0.901,12,4,0,0,0,12.9359141,77.6008275,5.716,1,0.0256,0.0761,0.0006,13,2.0,1,0,0,0,0.0429,0.0335,0.98,0.2172,1.0,29.1
FKID007307,2023-12-29T05:19:41,Mysore Road,Central Zone 2,TownhallJunction,vehicle_breakdown,2.76,0,0.21611111111111111,5,0.9659,0.2588,4,-0.4339,-0.901,12,4,0,0,0,12.9637222,77.5846793,2.874,1,0.0909,0.0761,0.0037,13,2.0,1,0,1,11,0.0429,0.1104,0.98,0.1239,1.0,0.0
FKID007308,2023-12-29T05:20:21,Mysore Road,West Zone 2,KIMCO Junction,others,3.45,0,1.2519444444444445,5,0.9659,0.2588,4,-0.4339,-0.901,12,4,0,0,0,12.9522164,77.5408901,7.121,1,0.0909,0.0438,0.0038,5,2.5,1,0,1,86,0.0862,0.1104,92.72,0.1478,1.0,0.0
FKID007309,2023-12-29T06:01:44,Tumkur Road,West Zone 2,MS RamaiahJunc(TollGate),vehicle_breakdown,2.76,0,,6,1.0,0.0,4,-0.4339,-0.901,12,4,0,0,0,13.0157188,77.563033,4.784,1,0.0561,0.0438,0.0013,13,2.0,1,0,1,16,0.0429,0.0262,0.98,0.1409,1.0,0.0
FKID007310,2023-12-29T06:53:35,Mysore Road,Central Zone 2,SiddalingaiahCircle,vehicle_breakdown,2.76,0,0.5994444444444444,6,1.0,0.0,4,-0.4339,-0.901,12,4,0,0,0,12.9724455,77.5936605,1.649,1,0.0909,0.0761,0.0013,13,2.0,1,0,1,55,0.0429,0.1104,0.98,0.1727,1.0,2.82
FKID007311,2023-12-29T07:07:54,Mysore Road,Central Zone 2,SiddalingaiahCircle,vehicle_breakdown,3.04,0,0.058333333333333334,7,0.9659,-0.2588,4,-0.4339,-0.901,12,0,1,0,0,12.9725022,77.5936911,1.642,1,0.0909,0.0761,0.0013,13,2.0,1,0,1,18,0.0429,0.1104,0.98,0.2527,1.0,0.0
FKID007312,2023-12-29T07:25:24,Bellary Road 2,North Zone 2,YelhankaCircle,vehicle_breakdown,3.04,0,0.10055555555555555,7,0.9659,-0.2588,4,-0.4339,-0.901,12,0,1,0,0,13.0952871,77.5943675,12.031,1,0.0464,0.0506,0.0042,13,2.0,1,0,0,0,0.0429,0.0317,0.98,0.2293,1.0,0.0
FKID007313,2023-12-29T07:40:33,Bellary Road 1,North Zone 2,MekhriCircle,vehicle_breakdown,3.04,0,0.09416666666666666,7,0.9659,-0.2588,4,-0.4339,-0.901,12,0,1,0,0,13.0146867,77.58517,3.284,1,0.0747,0.0506,0.0078,13,2.0,1,0,1,100,0.0429,0.0541,0.98,0.2557,1.0,0.0
FKID007314,2023-12-29T08:12:56,Old Madras Road,Central Zone 1,OldMadrasRd-NGEF Junc,vehicle_breakdown,3.04,0,,8,0.866,-0.5,4,-0.4339,-0.901,12,0,1,0,0,12.9859421,77.6480899,5.645,1,0.0322,0.0329,0.001,13,2.0,1,0,1,14,0.0429,0.0456,0.98,0.1747,1.0,0.0
FKID007315,2023-12-29T09:22:26,Non-corridor,East Zone 1,BigBazaar(Whitefield)Junc,vehicle_breakdown,2.2,0,,9,0.7071,-0.7071,4,-0.4339,-0.901,12,0,1,0,0,12.9877802,77.7350381,15.065,0,0.3821,0.031,0.001,13,2.0,0,0,1,53,0.0429,0.1211,0.98,0.1947,1.0,0.0
FKID007316,2023-12-29T10:04:37,Bellary Road 2,North Zone 2,BagalurCrossJunc,vehicle_breakdown,3.04,0,,10,0.5,-0.866,4,-0.4339,-0.901,12,0,1,0,0,13.1191883,77.60914,14.756,1,0.0464,0.0506,0.0033,13,2.0,1,0,1,69,0.0429,0.0317,0.98,0.1832,1.0,0.0
FKID007317,2023-12-29T10:18:44,Bellary Road 1,North Zone 1,KodigehalliCross,vehicle_breakdown,3.04,0,,10,0.5,-0.866,4,-0.4339,-0.901,12,0,1,0,0,13.0541636,77.5935409,7.462,1,0.0747,0.0389,0.0013,13,2.0,1,0,0,0,0.0429,0.0541,0.98,0.1747,1.0,0.0
FKID007318,2023-12-29T10:24:03,Mysore Road,Central Zone 2,TownhallJunction,vehicle_breakdown,3.04,0,,10,0.5,-0.866,4,-0.4339,-0.901,12,0,1,0,0,12.9637407,77.5846591,2.873,1,0.0909,0.0761,0.0037,13,2.0,1,0,1,56,0.0429,0.1104,0.98,0.2039,1.0,0.0
FKID007319,2023-12-29T10:25:37,Bellary Road 1,North Zone 1,KodigehalliCross,vehicle_breakdown,3.04,0,,10,0.5,-0.866,4,-0.4339,-0.901,12,0,1,0,0,13.0546133,77.59366,7.511,1,0.0747,0.0389,0.0013,13,2.0,1,0,1,16,0.0429,0.0541,0.98,0.1747,1.0,0.0
FKID007320,2023-12-29T10:46:19,Non-corridor,West Zone 2,DMRoadJunc(Basavangudi),vehicle_breakdown,2.2,0,,10,0.5,-0.866,4,-0.4339,-0.901,12,0,1,0,0,12.943615,77.5722,5.48,0,0.3821,0.0438,0.0001,13,2.0,0,0,1,20,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID007321,2023-12-29T11:09:00,Old Madras Road,Central Zone 1,BigBazaarJunction(OldMadrasRd),vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,4,-0.4339,-0.901,12,1,0,0,0,12.9918486,77.6591136,6.859,1,0.0322,0.0329,0.0032,13,2.0,1,0,1,12,0.0429,0.0456,0.98,0.1176,1.0,0.0
FKID007322,2023-12-29T11:17:13,Tumkur Road,West Zone 1,JalahalliCross(SM Circle),vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,4,-0.4339,-0.901,12,1,0,0,0,13.0395192,77.5182462,10.244,1,0.0561,0.0529,0.0039,13,2.0,1,0,1,30,0.0429,0.0262,0.98,0.1101,1.0,0.0
FKID007323,2023-12-29T11:35:17,Non-corridor,West Zone 2,BanashankariBusStandJunc,road_conditions,3.0,0,,11,0.2588,-0.9659,4,-0.4339,-0.901,12,1,0,0,0,12.9168591,77.5719863,8.233,0,0.3821,0.0438,0.0016,10,3.0,0,0,0,0,0.1235,0.1211,172.08,0.1244,1.0,28.48
FKID007324,2023-12-29T12:06:03,Non-corridor,South Zone 1,UttarahalliJunction,road_conditions,3.0,0,13.931944444444444,12,0.0,-1.0,4,-0.4339,-0.901,12,1,0,0,0,12.9067017,77.5448433,10.519,0,0.3821,0.0285,0.0018,10,3.0,0,0,1,9,0.1235,0.1211,172.08,0.9106,1.0,0.0
FKID007325,2023-12-29T12:12:53,Non-corridor,East Zone 2,Devasandra(k r puram),vehicle_breakdown,2.0,0,0.9941666666666666,12,0.0,-1.0,4,-0.4339,-0.901,12,1,0,0,0,13.0083456,77.6959659,11.086,0,0.3821,0.0233,0.0037,13,2.0,0,0,1,22,0.0429,0.1211,0.98,0.0972,1.0,0.0
FKID007326,2023-12-29T11:41:40,Mysore Road,Central Zone 1,MotherTeressaCircle,accident,8.28,0,,11,0.2588,-0.9659,4,-0.4339,-0.901,12,1,0,0,0,12.96679155,77.60939692,2.685,1,0.0909,0.0329,0.0013,0,6.0,1,0,0,0,0.0301,0.1104,0.81,0.2832,1.0,0.0
FKID007327,2023-12-29T14:21:24,Non-corridor,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,vehicle_breakdown,2.0,0,,14,-0.5,-0.866,4,-0.4339,-0.901,12,1,0,0,0,12.9677557,77.5681385,3.707,0,0.3821,0.0761,0.0015,13,2.0,0,0,1,42,0.0429,0.1211,0.98,0.2606,1.0,0.0
FKID007328,2023-12-29T17:53:43,Non-corridor,Central Zone 2,SubedarChatramRd near SheshadripuramPS,others,3.85,1,,17,-0.9659,-0.2588,4,-0.4339,-0.901,12,2,1,0,0,12.987147,77.5723629,2.561,0,0.3821,0.0761,0.001,5,2.5,0,0,1,141,0.0862,0.1211,92.72,0.1615,1.0,0.0
FKID007329,2023-12-29T22:37:37,Bellary Road 2,North Zone 2,BagalurCrossJunc,accident,8.28,0,,22,-0.5,0.866,4,-0.4339,-0.901,12,3,0,0,0,13.1230403,77.6109185,15.202,1,0.0464,0.0506,0.0033,0,6.0,1,0,1,21,0.0301,0.0317,0.81,0.2455,1.0,0.0
FKID007330,2023-12-30T00:14:56,Mysore Road,West Zone 1,RajeshwariJunc,vehicle_breakdown,2.76,0,,0,0.0,1.0,5,-0.9749,-0.2225,12,3,0,1,0,12.93805,77.52145,9.747,1,0.0909,0.0529,0.0027,13,2.0,1,0,1,23,0.0429,0.1104,0.98,0.125,1.0,0.0
FKID007331,2023-12-30T01:28:00,Non-corridor,Central Zone 1,CommandoHospitalJunc,vehicle_breakdown,2.0,0,0.6175,1,0.2588,0.9659,5,-0.9749,-0.2225,12,3,0,1,0,12.9663838,77.6246368,3.865,0,0.3821,0.0329,0.0007,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.1439,1.0,37.93
FKID007332,2023-12-30T01:32:34,Mysore Road,West Zone 1,RajeshwariJunc,vehicle_breakdown,3.86,1,,1,0.2588,0.9659,5,-0.9749,-0.2225,12,3,0,1,0,12.9382284,77.5214813,9.733,1,0.0909,0.0529,0.0027,13,2.0,1,0,1,3,0.0429,0.1104,0.98,0.125,1.0,0.0
FKID007333,2023-12-30T03:16:59,Non-corridor,West Zone 2,SadashivnagarJunc,vehicle_breakdown,2.8,1,,3,0.7071,0.7071,5,-0.9749,-0.2225,12,4,0,1,0,13.0157237,77.5722666,4.092,0,0.3821,0.0438,0.0016,13,2.0,0,0,1,16,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID007334,2023-12-30T03:36:36,Non-corridor,Central Zone 2,DevangaHostelJunction,vehicle_breakdown,2.0,0,0.24416666666666667,3,0.7071,0.7071,5,-0.9749,-0.2225,12,4,0,1,0,12.9635997,77.5893711,2.71,0,0.3821,0.0761,0.0006,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.1672,1.0,0.0
FKID007335,2023-12-30T04:20:17,Varthur Road,East Zone 1,KundanahalliGateJunc,vehicle_breakdown,2.76,0,0.19777777777777777,4,0.866,0.5,5,-0.9749,-0.2225,12,4,0,1,0,12.9556817,77.7184743,13.723,1,0.0094,0.031,0.0013,13,2.0,1,0,1,98,0.0429,0.1169,0.98,0.0947,1.0,0.0
FKID007336,2023-12-30T04:26:45,Old Madras Road,Central Zone 2,BegumMahalJunc,vehicle_breakdown,2.76,0,1.4069444444444446,4,0.866,0.5,5,-0.9749,-0.2225,12,4,0,1,0,12.9747267,77.6196317,2.907,1,0.0322,0.0761,0.0005,13,2.0,1,0,1,18,0.0429,0.0456,0.98,0.0947,1.0,0.0
FKID007337,2023-12-30T05:07:09,West of Chord Road,West Zone 2,DhobiGhatJunc,vehicle_breakdown,2.76,0,,5,0.9659,0.2588,5,-0.9749,-0.2225,12,4,0,1,0,12.988367,77.5502535,4.959,1,0.0213,0.0438,0.0009,13,2.0,1,0,1,19,0.0429,0.0632,0.98,0.2272,1.0,0.0
FKID007338,2023-12-30T05:07:56,Non-corridor,East Zone 1,HopefarmJunction,vehicle_breakdown,2.0,0,,5,0.9659,0.2588,5,-0.9749,-0.2225,12,4,0,1,0,12.985489,77.753092,17.022,0,0.3821,0.031,0.0012,13,2.0,0,0,1,16,0.0429,0.1211,0.98,0.0972,1.0,0.0
FKID007339,2023-12-30T05:30:04,Non-corridor,Central Zone 2,K R Circle,others,2.5,0,0.7869444444444444,5,0.9659,0.2588,5,-0.9749,-0.2225,12,4,0,1,0,12.9759137,77.5867315,1.599,0,0.3821,0.0761,0.0038,5,2.5,0,0,1,110,0.0862,0.1211,92.72,0.0865,1.0,0.0
FKID007340,2023-12-30T06:02:10,Bellary Road 2,Unknown,SadahalliGateJunc(AirportRd),construction,7.59,0,2.233611111111111,6,1.0,0.0,5,-0.9749,-0.2225,12,4,0,1,0,13.1909485,77.6460691,23.307,1,0.0464,0.5787,0.0009,2,5.5,1,1,0,0,0.2646,0.0317,119.51,0.1783,1.0,0.0
FKID007341,2023-12-30T06:04:01,Non-corridor,Central Zone 2,EliteJunc,others,2.5,0,,6,1.0,0.0,5,-0.9749,-0.2225,12,4,0,1,0,12.97788,77.5755198,2.444,0,0.3821,0.0761,0.0007,5,2.5,0,0,1,184,0.0862,0.1211,92.72,0.0815,1.0,0.0
FKID007342,2023-12-30T06:28:36,Mysore Road,Central Zone 1,MotherTeressaCircle,vehicle_breakdown,2.76,0,,6,1.0,0.0,5,-0.9749,-0.2225,12,4,0,1,0,12.9667149,77.6086362,2.648,1,0.0909,0.0329,0.0013,13,2.0,1,0,1,22,0.0429,0.1104,0.98,0.1409,1.0,0.0
FKID007343,2023-12-30T07:14:40,Non-corridor,West Zone 2,CIL CrossJunction-JayamahalRd,vehicle_breakdown,2.2,0,,7,0.9659,-0.2588,5,-0.9749,-0.2225,12,0,1,1,0,13.0089306,77.5912608,2.481,0,0.3821,0.0438,0.0005,13,2.0,0,0,1,36,0.0429,0.1211,0.98,0.3697,1.0,4.37
FKID007344,2023-12-30T09:49:53,Tumkur Road,West Zone 1,Chokasandra (Tumkur road),accident,9.11,0,,9,0.7071,-0.7071,5,-0.9749,-0.2225,12,0,1,1,0,13.0414598,77.5166911,10.505,1,0.0561,0.0529,0.0017,0,6.0,1,0,1,105,0.0301,0.0262,0.81,0.3171,1.0,0.0
FKID007345,2023-12-30T10:19:29,ORR West 1,South Zone 2,KanakapuraRd-RingRdJunction,vehicle_breakdown,3.04,0,,10,0.5,-0.866,5,-0.9749,-0.2225,12,0,1,1,0,12.9062721,77.5732899,9.319,1,0.0206,0.0433,0.0011,13,2.0,1,0,1,101,0.0429,0.0298,0.98,0.1747,1.0,0.0
FKID007346,2023-12-30T10:32:34,Bannerghata Road,South Zone 2,JayadevaHospitalJunc,vehicle_breakdown,3.04,0,0.23083333333333333,10,0.5,-0.866,5,-0.9749,-0.2225,12,0,1,1,0,12.9133942,77.6001199,8.208,1,0.0256,0.0433,0.001,13,2.0,1,0,1,62,0.0429,0.0335,0.98,0.5072,1.0,0.0
FKID007347,2023-12-30T10:56:57,West of Chord Road,West Zone 2,KIMCO Junction,others,3.79,0,95.01722222222222,10,0.5,-0.866,5,-0.9749,-0.2225,12,0,1,1,0,12.9504547,77.5372946,7.554,1,0.0213,0.0438,0.0038,5,2.5,1,0,1,63,0.0862,0.0632,92.72,0.2278,1.0,0.0
FKID007348,2023-12-30T10:59:05,CBD 1,Central Zone 2,TyagiHengalvarayaJunc(DickensonRd),vehicle_breakdown,3.04,0,0.9202777777777778,10,0.5,-0.866,5,-0.9749,-0.2225,12,0,1,1,0,12.9814934,77.6085237,1.493,1,0.0032,0.0761,0.0006,13,2.0,1,0,0,0,0.0429,0.1154,0.98,0.1747,1.0,0.0
FKID007349,2023-12-30T11:10:18,Non-corridor,South Zone 1,UttarahalliJunction,road_conditions,3.0,0,,11,0.2588,-0.9659,5,-0.9749,-0.2225,12,1,0,1,0,12.9068317,77.5458783,10.448,0,0.3821,0.0285,0.0018,10,3.0,0,0,1,97,0.1235,0.1211,172.08,0.9106,1.0,0.0
FKID007350,2023-12-30T11:18:25,IRR(Thanisandra road),Central Zone 1,Indiranasgar13thMainJunc,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,5,-0.9749,-0.2225,12,1,0,1,0,12.9649768,77.6415138,5.511,1,0.0116,0.0329,0.0002,13,2.0,1,0,1,23,0.0429,0.0632,0.98,0.0947,1.0,0.0
FKID007351,2023-12-30T11:16:57,Non-corridor,West Zone 2,YediyurMeternityHospital,tree_fall,7.0,1,0.8836111111111111,11,0.2588,-0.9659,5,-0.9749,-0.2225,12,1,0,1,0,12.9267084,77.577034,7.023,0,0.3821,0.0438,0.0001,12,5.0,0,0,1,93,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID007352,2023-12-30T11:23:05,Mysore Road,West Zone 1,UniversityJunc(Janabharti),vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,5,-0.9749,-0.2225,12,1,0,1,0,12.9349261,77.5111621,10.871,1,0.0909,0.0529,0.0013,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.1409,1.0,0.0
FKID007353,2023-12-30T11:35:20,ORR North 1,North Zone 1,HoramavuJunction,vehicle_breakdown,2.76,0,1.8180555555555555,11,0.2588,-0.9659,5,-0.9749,-0.2225,12,1,0,1,0,13.019798,77.6528824,7.155,1,0.0337,0.0389,0.0015,13,2.0,1,0,1,15,0.0429,0.08,0.98,0.1647,1.0,0.0
FKID007354,2023-12-30T12:00:41,Airport New South Road,North Zone 1,HennurRoad-ORR Junc,road_conditions,4.14,0,,12,0.0,-1.0,5,-0.9749,-0.2225,12,1,0,1,0,13.0284236,77.6323212,6.05,1,0.0082,0.0389,0.0021,10,3.0,1,0,1,97,0.1235,0.1045,172.08,0.1618,1.0,0.0
FKID007355,2023-12-30T12:02:20,Non-corridor,Central Zone 2,KarnatakaBhavanJunction,vehicle_breakdown,2.0,0,,12,0.0,-1.0,5,-0.9749,-0.2225,12,1,0,1,0,12.979793,77.56429959,3.53,0,0.3821,0.0761,0.0011,13,2.0,0,0,1,16,0.0429,0.1211,0.98,0.1439,1.0,22.13
FKID007356,2023-12-30T12:03:32,Mysore Road,West Zone 2,SatteliteBusStandJunc,vehicle_breakdown,2.76,0,,12,0.0,-1.0,5,-0.9749,-0.2225,12,1,0,1,0,12.9554213,77.5455819,6.5,1,0.0909,0.0438,0.0053,13,2.0,1,0,1,8,0.0429,0.1104,0.98,0.1179,1.0,0.0
FKID007357,2023-12-30T13:18:57,Bellary Road 2,North Zone 1,JakkurCrossJunction,vehicle_breakdown,2.76,0,,13,-0.2588,-0.9659,5,-0.9749,-0.2225,12,1,0,1,0,13.0708042,77.5928709,9.314,1,0.0464,0.0389,0.0022,13,2.0,1,0,0,0,0.0429,0.0317,0.98,0.2134,1.0,0.0
FKID007358,2023-12-31T00:13:02,Mysore Road,West Zone 1,RajeshwariJunc,vehicle_breakdown,2.76,0,,0,0.0,1.0,6,-0.7818,0.6235,12,3,0,1,0,12.9383345,77.5213458,9.739,1,0.0909,0.0529,0.0027,13,2.0,1,0,1,51,0.0429,0.1104,0.98,0.125,1.0,0.0
FKID007359,2023-12-31T00:46:28,Tumkur Road,West Zone 1,TumkurRdMarappanapalyaJunc,vehicle_breakdown,2.76,0,0.34555555555555556,0,0.0,1.0,6,-0.7818,0.6235,12,3,0,1,0,13.020954,77.5523526,6.044,1,0.0561,0.0529,0.0017,13,2.0,1,0,0,0,0.0429,0.0262,0.98,0.1522,1.0,0.0
FKID007360,2023-12-31T01:20:54,Mysore Road,Central Zone 2,ShivajiTalkiesJunc,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,6,-0.7818,0.6235,12,3,0,1,0,12.9636302,77.5814835,3.047,1,0.0909,0.0761,0.0009,13,2.0,1,0,1,23,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID007361,2023-12-31T01:57:08,Bannerghata Road,South Zone 2,J D MaraJunc,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,6,-0.7818,0.6235,12,3,0,1,0,12.9089987,77.6005365,8.698,1,0.0256,0.0433,0.0004,13,2.0,1,0,1,73,0.0429,0.0335,0.98,0.0947,1.0,42.18
FKID007362,2023-12-31T02:33:25,Mysore Road,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),vehicle_breakdown,2.76,0,,2,0.5,0.866,6,-0.7818,0.6235,12,4,0,1,0,12.9432514,77.5259362,9.023,1,0.0909,0.0529,0.0023,13,2.0,1,0,1,18,0.0429,0.1104,0.98,0.1325,1.0,0.0
FKID007363,2023-12-31T03:55:04,Non-corridor,West Zone 2,BhashyamCircle-SadashivNagar,vehicle_breakdown,2.0,0,0.6430555555555556,3,0.7071,0.7071,6,-0.7818,0.6235,12,4,0,1,0,13.0065611,77.5789749,2.843,0,0.3821,0.0438,0.0005,13,2.0,0,0,1,74,0.0429,0.1211,0.98,0.2897,1.0,0.0
FKID007364,2023-12-31T04:45:31,Bellary Road 2,North Zone 2,BagalurCrossJunc,construction,7.59,0,2.4469444444444446,4,0.866,0.5,6,-0.7818,0.6235,12,4,0,1,0,13.1220978,77.6112107,15.101,1,0.0464,0.0506,0.0033,2,5.5,1,0,1,47,0.2646,0.0317,119.51,0.1868,1.0,0.0
FKID007365,2023-12-31T04:59:13,Non-corridor,West Zone 1,Ring road-Near Kengunte Junction,vehicle_breakdown,2.0,0,,4,0.866,0.5,6,-0.7818,0.6235,12,4,0,1,0,12.9593713,77.5039086,10.444,0,0.3821,0.0529,0.0009,13,2.0,0,0,1,26,0.0429,0.1211,0.98,0.0447,1.0,39.0
